414.9,0.0141805
415,0.0142938
415.1,0.0144075
415.2,0.0145217
415.3,0.0146363
415.4,0.0147514
415.5,0.0148668
415.6,0.0149827
415.7,0.015099
415.8,0.0152156
415.9,0.0153327
416,0.01545
416.1,0.0155678
416.2,0.0156858
416.3,0.0158042
416.4,0.0159229
416.5,0.0160419
416.6,0.0161612
416.7,0.0162808
416.8,0.0164006
416.9,0.0165206
417,0.0166409
417.1,0.0167614
417.2,0.0168821
417.3,0.017003
417.4,0.0171241
417.5,0.0172453
417.6,0.0173666
417.7,0.0174881
417.8,0.0176096
417.9,0.0177313
418,0.017853
418.1,0.0179748
418.2,0.0180966
418.3,0.0182184
418.4,0.0183403
418.5,0.0184621
418.6,0.0185838
418.7,0.0187056
418.8,0.0188272
418.9,0.0189488
419,0.0190702
419.1,0.0191915
419.2,0.0193126
419.3,0.0194336
419.4,0.0195544
419.5,0.0196749
419.6,0.0197952
419.7,0.0199153
419.8,0.0200351
419.9,0.0201545
420,0.0202737
420.1,0.0203925
420.2,0.020511
420.3,0.0206291
420.4,0.020747
420.5,0.0208645
420.6,0.0209817
420.7,0.0210987
420.8,0.0212154
420.9,0.0213318
421,0.0214481
421.1,0.021564
421.2,0.0216798
421.3,0.0217954
421.4,0.0219108
421.5,0.022026
421.6,0.0221411
421.7,0.0222561
421.8,0.0223709
421.9,0.0224857
422,0.0226004
422.1,0.0227151
422.2,0.0228297
422.3,0.0229443
422.4,0.0230589
422.5,0.0231735
422.6,0.0232882
422.7,0.0234029
422.8,0.0235178
422.9,0.0236328
423,0.0237479
423.1,0.0238632
423.2,0.0239786
423.3,0.0240943
423.4,0.0242103
423.5,0.0243265
423.6,0.024443
423.7,0.0245598
423.8,0.024677
423.9,0.0247945
424,0.0249125
424.1,0.0250309
424.2,0.0251497
424.3,0.0252691
424.4,0.025389
424.5,0.0255094
424.6,0.0256304
424.7,0.0257521
424.8,0.0258744
424.9,0.0259973
425,0.0261211
425.1,0.0262455
425.2,0.0263707
425.3,0.0264967
425.4,0.0266234
425.5,0.0267509
425.6,0.0268791
425.7,0.027008
425.8,0.0271377
425.9,0.0272681
426,0.0273992
426.1,0.0275311
426.2,0.0276637
426.3,0.027797
426.4,0.027931
426.5,0.0280657
426.6,0.0282012
426.7,0.0283373
426.8,0.0284742
426.9,0.0286117
427,0.0287499
427.1,0.0288888
427.2,0.0290284
427.3,0.0291687
427.4,0.0293096
427.5,0.0294513
427.6,0.0295935
427.7,0.0297364
427.8,0.02988
427.9,0.0300242
428,0.0301691
428.1,0.0303146
428.2,0.0304607
428.3,0.0306074
428.4,0.0307548
428.5,0.0309028
428.6,0.0310513
428.7,0.0312005
428.8,0.0313502
428.9,0.0315005
429,0.0316514
429.1,0.0318029
429.2,0.0319549
429.3,0.0321075
429.4,0.0322606
429.5,0.0324143
429.6,0.0325685
429.7,0.0327232
429.8,0.0328784
429.9,0.0330342
430,0.0331904
430.1,0.0333471
430.2,0.0335043
430.3,0.033662
430.4,0.0338201
430.5,0.0339788
430.6,0.0341379
430.7,0.0342975
430.8,0.0344575
430.9,0.0346181
431,0.0347791
431.1,0.0349406
431.2,0.0351026
431.3,0.035265
431.4,0.0354279
431.5,0.0355913
431.6,0.0357551
431.7,0.0359194
431.8,0.0360841
431.9,0.0362493
432,0.0364149
432.1,0.036581
432.2,0.0367476
432.3,0.0369146
432.4,0.037082
432.5,0.0372499
432.6,0.0374182
432.7,0.0375869
432.8,0.0377561
432.9,0.0379257
433,0.0380957
433.1,0.0382661
433.2,0.038437
433.3,0.0386083
433.4,0.0387799
433.5,0.038952
433.6,0.0391245
433.7,0.0392974
433.8,0.0394707
433.9,0.0396444
434,0.0398184
434.1,0.0399929
434.2,0.0401677
434.3,0.0403429
434.4,0.0405185
434.5,0.0406944
434.6,0.0408707
434.7,0.0410474
434.8,0.0412244
434.9,0.0414017
435,0.0415794
435.1,0.0417574
435.2,0.0419358
435.3,0.0421144
435.4,0.0422933
435.5,0.0424724
435.6,0.0426518
435.7,0.0428314
435.8,0.0430111
435.9,0.043191
436,0.043371
436.1,0.0435511
436.2,0.0437312
436.3,0.0439114
436.4,0.0440917
436.5,0.0442719
436.6,0.0444521
436.7,0.0446322
436.8,0.0448122
436.9,0.0449921
437,0.0451718
437.1,0.0453514
437.2,0.0455307
437.3,0.0457098
437.4,0.0458886
437.5,0.0460672
437.6,0.0462454
437.7,0.0464232
437.8,0.0466006
437.9,0.0467776
438,0.0469542
438.1,0.0471303
438.2,0.0473058
438.3,0.0474808
438.4,0.0476552
438.5,0.0478289
438.6,0.048002
438.7,0.0481745
438.8,0.0483461
438.9,0.0485171
439,0.0486872
439.1,0.0488565
439.2,0.0490249
439.3,0.0491924
439.4,0.049359
439.5,0.0495246
439.6,0.0496892
439.7,0.0498527
439.8,0.0500151
439.9,0.0501764
440,0.0503366
440.1,0.0504955
440.2,0.0506533
440.3,0.0508099
440.4,0.0509654
440.5,0.0511198
440.6,0.0512731
440.7,0.0514254
440.8,0.0515766
440.9,0.0517268
441,0.0518761
441.1,0.0520244
441.2,0.0521719
441.3,0.0523184
441.4,0.0524641
441.5,0.052609
441.6,0.0527531
441.7,0.0528964
441.8,0.053039
441.9,0.0531809
442,0.0533222
442.1,0.0534628
442.2,0.0536028
442.3,0.0537423
442.4,0.0538813
442.5,0.0540197
442.6,0.0541578
442.7,0.0542954
442.8,0.0544326
442.9,0.0545695
443,0.054706
443.1,0.0548423
443.2,0.0549784
443.3,0.0551143
443.4,0.05525
443.5,0.0553856
443.6,0.0555212
443.7,0.0556567
443.8,0.0557922
443.9,0.0559277
444,0.0560634
444.1,0.0561991
444.2,0.0563351
444.3,0.0564712
444.4,0.0566076
444.5,0.0567443
444.6,0.0568814
444.7,0.0570188
444.8,0.0571567
444.9,0.0572951
445,0.0574339
445.1,0.0575734
445.2,0.0577133
445.3,0.0578539
445.4,0.0579949
445.5,0.0581364
445.6,0.0582785
445.7,0.0584209
445.8,0.0585639
445.9,0.0587073
446,0.0588511
446.1,0.0589953
446.2,0.0591399
446.3,0.0592848
446.4,0.0594301
446.5,0.0595757
446.6,0.0597216
446.7,0.0598679
446.8,0.0600144
446.9,0.0601611
447,0.0603081
447.1,0.0604553
447.2,0.0606027
447.3,0.0607502
447.4,0.060898
447.5,0.0610458
447.6,0.0611938
447.7,0.0613419
447.8,0.06149
447.9,0.0616382
448,0.0617864
448.1,0.0619347
448.2,0.0620829
448.3,0.0622311
448.4,0.0623792
448.5,0.0625273
448.6,0.0626753
448.7,0.0628231
448.8,0.0629708
448.9,0.0631184
449,0.0632657
449.1,0.0634128
449.2,0.0635597
449.3,0.0637064
449.4,0.0638527
449.5,0.0639988
449.6,0.0641445
449.7,0.0642898
449.8,0.0644348
449.9,0.0645794
450,0.0647235
450.1,0.0648672
450.2,0.0650105
450.3,0.0651534
450.4,0.065296
450.5,0.0654384
450.6,0.0655805
450.7,0.0657224
450.8,0.0658642
450.9,0.0660058
451,0.0661475
451.1,0.0662892
451.2,0.0664309
451.3,0.0665727
451.4,0.0667147
451.5,0.0668568
451.6,0.0669993
451.7,0.067142
451.8,0.0672851
451.9,0.0674286
452,0.0675726
452.1,0.067717
452.2,0.0678621
452.3,0.0680077
452.4,0.0681541
452.5,0.0683011
452.6,0.068449
452.7,0.0685977
452.8,0.0687472
452.9,0.0688978
453,0.0690493
453.1,0.0692019
453.2,0.0693556
453.3,0.0695105
453.4,0.0696666
453.5,0.0698241
453.6,0.0699828
453.7,0.0701431
453.8,0.0703047
453.9,0.070468
454,0.0706328
454.1,0.0707993
454.2,0.0709675
454.3,0.0711375
454.4,0.0713094
454.5,0.0714832
454.6,0.071659
454.7,0.0718368
454.8,0.0720168
454.9,0.072199
455,0.0723834
455.1,0.0725701
455.2,0.0727592
455.3,0.0729507
455.4,0.0731446
455.5,0.0733409
455.6,0.0735396
455.7,0.0737408
455.8,0.0739446
455.9,0.0741508
456,0.0743596
456.1,0.074571
456.2,0.0747849
456.3,0.0750016
456.4,0.0752208
456.5,0.0754428
456.6,0.0756675
456.7,0.0758949
456.8,0.076125
456.9,0.076358
457,0.0765938
457.1,0.0768325
457.2,0.0770741
457.3,0.0773185
457.4,0.077566
457.5,0.0778164
457.6,0.0780698
457.7,0.0783263
457.8,0.0785859
457.9,0.0788485
458,0.0791144
458.1,0.0793834
458.2,0.0796556
458.3,0.0799311
458.4,0.0802098
458.5,0.0804919
458.6,0.0807773
458.7,0.0810662
458.8,0.0813584
458.9,0.0816542
459,0.0819535
459.1,0.0822563
459.2,0.0825627
459.3,0.0828727
459.4,0.0831864
459.5,0.0835038
459.6,0.083825
459.7,0.08415
459.8,0.0844788
459.9,0.0848115
460,0.0851482
460.1,0.0854888
460.2,0.0858333
460.3,0.0861817
460.4,0.086534
460.5,0.0868902
460.6,0.0872501
460.7,0.0876137
460.8,0.087981
460.9,0.088352
461,0.0887266
461.1,0.0891047
461.2,0.0894864
461.3,0.0898715
461.4,0.09026
461.5,0.0906519
461.6,0.0910471
461.7,0.0914456
461.8,0.0918473
461.9,0.0922521
462,0.0926601
462.1,0.0930711
462.2,0.0934851
462.3,0.093902
462.4,0.0943218
462.5,0.0947444
462.6,0.0951697
462.7,0.0955977
462.8,0.0960284
462.9,0.0964616
463,0.0968972
463.1,0.0973353
463.2,0.0977757
463.3,0.0982185
463.4,0.0986634
463.5,0.0991104
463.6,0.0995594
463.7,0.10001
463.8,0.100463
463.9,0.100918
464,0.101375
464.1,0.101833
464.2,0.102292
464.3,0.102753
464.4,0.103216
464.5,0.10368
464.6,0.104145
464.7,0.104611
464.8,0.105078
464.9,0.105546
465,0.106014
465.1,0.106484
465.2,0.106954
465.3,0.107425
465.4,0.107896
465.5,0.108369
465.6,0.108841
465.7,0.109315
465.8,0.109788
465.9,0.110263
466,0.110738
466.1,0.111213
466.2,0.111689
466.3,0.112165
466.4,0.112642
466.5,0.11312
466.6,0.113597
466.7,0.114075
466.8,0.114553
466.9,0.115032
467,0.115511
467.1,0.11599
467.2,0.11647
467.3,0.11695
467.4,0.11743
467.5,0.11791
467.6,0.11839
467.7,0.11887
467.8,0.119351
467.9,0.119832
468,0.120312
468.1,0.120793
468.2,0.121274
468.3,0.121754
468.4,0.122235
468.5,0.122715
468.6,0.123196
468.7,0.123676
468.8,0.124156
468.9,0.124636
469,0.125116
469.1,0.125596
469.2,0.126075
469.3,0.126554
469.4,0.127032
469.5,0.127511
469.6,0.127989
469.7,0.128466
469.8,0.128943
469.9,0.12942
470,0.129896
470.1,0.130371
470.2,0.130846
470.3,0.131321
470.4,0.131795
470.5,0.132268
470.6,0.132741
470.7,0.133214
470.8,0.133686
470.9,0.134158
471,0.13463
471.1,0.135101
471.2,0.135572
471.3,0.136043
471.4,0.136513
471.5,0.136983
471.6,0.137453
471.7,0.137923
471.8,0.138392
471.9,0.138862
472,0.139331
472.1,0.1398
472.2,0.140269
472.3,0.140738
472.4,0.141207
472.5,0.141677
472.6,0.142146
472.7,0.142615
472.8,0.143084
472.9,0.143554
473,0.144023
473.1,0.144493
473.2,0.144963
473.3,0.145434
473.4,0.145905
473.5,0.146376
473.6,0.146847
473.7,0.147319
473.8,0.147791
473.9,0.148264
474,0.148737
474.1,0.149211
474.2,0.149685
474.3,0.15016
474.4,0.150636
474.5,0.151113
474.6,0.15159
474.7,0.152068
474.8,0.152546
474.9,0.153026
475,0.153507
475.1,0.153988
475.2,0.15447
475.3,0.154954
475.4,0.155438
475.5,0.155923
475.6,0.15641
475.7,0.156897
475.8,0.157385
475.9,0.157874
476,0.158364
476.1,0.158856
476.2,0.159348
476.3,0.159841
476.4,0.160335
476.5,0.16083
476.6,0.161326
476.7,0.161823
476.8,0.162321
476.9,0.16282
477,0.16332
477.1,0.163821
477.2,0.164323
477.3,0.164826
477.4,0.16533
477.5,0.165835
477.6,0.166341
477.7,0.166848
477.8,0.167357
477.9,0.167866
478,0.168376
478.1,0.168887
478.2,0.1694
478.3,0.169913
478.4,0.170428
478.5,0.170943
478.6,0.17146
478.7,0.171977
478.8,0.172496
478.9,0.173016
479,0.173537
479.1,0.174058
479.2,0.174581
479.3,0.175105
479.4,0.175631
479.5,0.176157
479.6,0.176684
479.7,0.177213
479.8,0.177742
479.9,0.178273
480,0.178805
480.1,0.179338
480.2,0.179872
480.3,0.180407
480.4,0.180943
480.5,0.18148
480.6,0.182019
480.7,0.182558
480.8,0.183098
480.9,0.18364
481,0.184182
481.1,0.184725
481.2,0.185269
481.3,0.185815
481.4,0.186361
481.5,0.186908
481.6,0.187456
481.7,0.188004
481.8,0.188554
481.9,0.189105
482,0.189656
482.1,0.190208
482.2,0.190761
482.3,0.191315
482.4,0.191869
482.5,0.192424
482.6,0.19298
482.7,0.193536
482.8,0.194094
482.9,0.194652
483,0.19521
483.1,0.195769
483.2,0.196329
483.3,0.196889
483.4,0.19745
483.5,0.198012
483.6,0.198573
483.7,0.199136
483.8,0.199699
483.9,0.200262
484,0.200826
484.1,0.20139
484.2,0.201955
484.3,0.20252
484.4,0.203085
484.5,0.203651
484.6,0.204217
484.7,0.204783
484.8,0.205349
484.9,0.205916
485,0.206483
485.1,0.20705
485.2,0.207617
485.3,0.208185
485.4,0.208754
485.5,0.209323
485.6,0.209893
485.7,0.210463
485.8,0.211035
485.9,0.211608
486,0.212183
486.1,0.212758
486.2,0.213336
486.3,0.213915
486.4,0.214496
486.5,0.215079
486.6,0.215664
486.7,0.216251
486.8,0.216841
486.9,0.217433
487,0.218028
487.1,0.218626
487.2,0.219227
487.3,0.21983
487.4,0.220438
487.5,0.221048
487.6,0.221663
487.7,0.222281
487.8,0.222902
487.9,0.223528
488,0.224159
488.1,0.224793
488.2,0.225432
488.3,0.226076
488.4,0.226725
488.5,0.227379
488.6,0.228038
488.7,0.228703
488.8,0.229373
488.9,0.230048
489,0.23073
489.1,0.231418
489.2,0.232112
489.3,0.232813
489.4,0.23352
489.5,0.234235
489.6,0.234956
489.7,0.235685
489.8,0.236421
489.9,0.237164
490,0.237916
490.1,0.238676
490.2,0.239443
490.3,0.240219
490.4,0.241003
490.5,0.241794
490.6,0.242594
490.7,0.243401
490.8,0.244216
490.9,0.24504
491,0.245871
491.1,0.246709
491.2,0.247556
491.3,0.24841
491.4,0.249272
491.5,0.250141
491.6,0.251018
491.7,0.251903
491.8,0.252795
491.9,0.253695
492,0.254602
492.1,0.255517
492.2,0.256439
492.3,0.257368
492.4,0.258305
492.5,0.259249
492.6,0.2602
492.7,0.261158
492.8,0.262124
492.9,0.263096
493,0.264076
493.1,0.265063
493.2,0.266056
493.3,0.267057
493.4,0.268064
493.5,0.269078
493.6,0.270099
493.7,0.271127
493.8,0.272161
493.9,0.273202
494,0.274249
494.1,0.275303
494.2,0.276363
494.3,0.27743
494.4,0.278502
494.5,0.279581
494.6,0.280667
494.7,0.281758
494.8,0.282855
494.9,0.283959
495,0.285068
495.1,0.286183
495.2,0.287304
495.3,0.288431
495.4,0.289563
495.5,0.290702
495.6,0.291846
495.7,0.292997
495.8,0.294153
495.9,0.295315
496,0.296484
496.1,0.297658
496.2,0.298838
496.3,0.300025
496.4,0.301217
496.5,0.302416
496.6,0.303621
496.7,0.304831
496.8,0.306048
496.9,0.307272
497,0.308501
497.1,0.309737
497.2,0.310978
497.3,0.312226
497.4,0.313481
497.5,0.314741
497.6,0.316008
497.7,0.317282
497.8,0.318561
497.9,0.319847
498,0.321139
498.1,0.322438
498.2,0.323743
498.3,0.325055
498.4,0.326373
498.5,0.327697
498.6,0.329028
498.7,0.330366
498.8,0.33171
498.9,0.33306
499,0.334418
499.1,0.335781
499.2,0.337152
499.3,0.338528
499.4,0.339912
499.5,0.341302
499.6,0.342699
499.7,0.344103
499.8,0.345513
499.9,0.34693
500,0.348354
500.1,0.349784
500.2,0.351221
500.3,0.352665
500.4,0.354116
500.5,0.355573
500.6,0.357037
500.7,0.358508
500.8,0.359985
500.9,0.361469
501,0.36296
501.1,0.364457
501.2,0.365961
501.3,0.367472
501.4,0.368989
501.5,0.370512
501.6,0.372042
501.7,0.373579
501.8,0.375122
501.9,0.376672
502,0.378228
502.1,0.37979
502.2,0.381359
502.3,0.382934
502.4,0.384515
502.5,0.386103
502.6,0.387697
502.7,0.389298
502.8,0.390904
502.9,0.392517
503,0.394136
503.1,0.395761
503.2,0.397392
503.3,0.39903
503.4,0.400673
503.5,0.402322
503.6,0.403978
503.7,0.405639
503.8,0.407306
503.9,0.408979
504,0.410658
504.1,0.412343
504.2,0.414033
504.3,0.41573
504.4,0.417431
504.5,0.419139
504.6,0.420852
504.7,0.422571
504.8,0.424295
504.9,0.426025
505,0.42776
505.1,0.4295
505.2,0.431246
505.3,0.432997
505.4,0.434753
505.5,0.436515
505.6,0.438281
505.7,0.440053
505.8,0.44183
505.9,0.443612
506,0.445399
506.1,0.447192
506.2,0.448989
506.3,0.450791
506.4,0.452598
506.5,0.454409
506.6,0.456226
506.7,0.458047
506.8,0.459873
506.9,0.461704
507,0.46354
507.1,0.46538
507.2,0.467224
507.3,0.469073
507.4,0.470927
507.5,0.472784
507.6,0.474647
507.7,0.476513
507.8,0.478384
507.9,0.480259
508,0.482138
508.1,0.484021
508.2,0.485908
508.3,0.487799
508.4,0.489694
508.5,0.491593
508.6,0.493496
508.7,0.495402
508.8,0.497312
508.9,0.499226
509,0.501143
509.1,0.503064
509.2,0.504988
509.3,0.506915
509.4,0.508846
509.5,0.51078
509.6,0.512718
509.7,0.514658
509.8,0.516602
509.9,0.518548
510,0.520497
510.1,0.522449
510.2,0.524404
510.3,0.526362
510.4,0.528322
510.5,0.530285
510.6,0.532251
510.7,0.534219
510.8,0.53619
510.9,0.538163
511,0.540139
511.1,0.542117
511.2,0.544097
511.3,0.54608
511.4,0.548065
511.5,0.550052
511.6,0.552042
511.7,0.554034
511.8,0.556027
511.9,0.558023
512,0.560021
512.1,0.56202
512.2,0.564022
512.3,0.566025
512.4,0.568031
512.5,0.570038
512.6,0.572046
512.7,0.574057
512.8,0.576069
512.9,0.578082
513,0.580097
513.1,0.582114
513.2,0.584131
513.3,0.586151
513.4,0.588171
513.5,0.590193
513.6,0.592215
513.7,0.594239
513.8,0.596264
513.9,0.59829
514,0.600317
514.1,0.602345
514.2,0.604374
514.3,0.606403
514.4,0.608433
514.5,0.610464
514.6,0.612495
514.7,0.614527
514.8,0.61656
514.9,0.618592
515,0.620626
515.1,0.622659
515.2,0.624693
515.3,0.626726
515.4,0.628759
515.5,0.630792
515.6,0.632823
515.7,0.634854
515.8,0.636884
515.9,0.638913
516,0.64094
516.1,0.642965
516.2,0.644988
516.3,0.647009
516.4,0.649028
516.5,0.651044
516.6,0.653057
516.7,0.655068
516.8,0.657074
516.9,0.659078
517,0.661077
517.1,0.663073
517.2,0.665064
517.3,0.667051
517.4,0.669033
517.5,0.67101
517.6,0.672982
517.7,0.674949
517.8,0.67691
517.9,0.678865
518,0.680813
518.1,0.682756
518.2,0.684691
518.3,0.68662
518.4,0.688541
518.5,0.690455
518.6,0.692362
518.7,0.69426
518.8,0.69615
518.9,0.698032
519,0.699904
519.1,0.701768
519.2,0.703623
519.3,0.705467
519.4,0.707302
519.5,0.709127
519.6,0.710941
519.7,0.712745
519.8,0.714538
519.9,0.716319
520,0.718089
520.1,0.719847
520.2,0.721594
520.3,0.723328
520.4,0.725052
520.5,0.726764
520.6,0.728465
520.7,0.730155
520.8,0.731834
520.9,0.733502
521,0.735159
521.1,0.736806
521.2,0.738443
521.3,0.740069
521.4,0.741686
521.5,0.743292
521.6,0.744889
521.7,0.746476
521.8,0.748054
521.9,0.749623
522,0.751182
522.1,0.752733
522.2,0.754274
522.3,0.755808
522.4,0.757332
522.5,0.758849
522.6,0.760357
522.7,0.761858
522.8,0.763351
522.9,0.764836
523,0.766314
523.1,0.767785
523.2,0.769249
523.3,0.770707
523.4,0.772157
523.5,0.773602
523.6,0.77504
523.7,0.776472
523.8,0.777899
523.9,0.77932
524,0.780735
524.1,0.782146
524.2,0.783551
524.3,0.784952
524.4,0.786349
524.5,0.787741
524.6,0.789129
524.7,0.790513
524.8,0.791894
524.9,0.793271
525,0.794645
525.1,0.796016
525.2,0.797384
525.3,0.798749
525.4,0.80011
525.5,0.801469
525.6,0.802824
525.7,0.804175
525.8,0.805523
525.9,0.806867
526,0.808207
526.1,0.809544
526.2,0.810876
526.3,0.812205
526.4,0.813529
526.5,0.814849
526.6,0.816165
526.7,0.817476
526.8,0.818783
526.9,0.820085
527,0.821382
527.1,0.822674
527.2,0.823961
527.3,0.825244
527.4,0.826521
527.5,0.827793
527.6,0.82906
527.7,0.830321
527.8,0.831576
527.9,0.832826
528,0.83407
528.1,0.835308
528.2,0.836541
528.3,0.837767
528.4,0.838987
528.5,0.8402
528.6,0.841408
528.7,0.842609
528.8,0.843803
528.9,0.84499
529,0.846171
529.1,0.847345
529.2,0.848512
529.3,0.849671
529.4,0.850824
529.5,0.851969
529.6,0.853106
529.7,0.854236
529.8,0.855359
529.9,0.856473
530,0.85758
530.1,0.858679
530.2,0.85977
530.3,0.860853
530.4,0.861929
530.5,0.862998
530.6,0.86406
530.7,0.865115
530.8,0.866163
530.9,0.867205
531,0.868241
531.1,0.869271
531.2,0.870295
531.3,0.871313
531.4,0.872327
531.5,0.873335
531.6,0.874338
531.7,0.875337
531.8,0.876331
531.9,0.87732
532,0.878306
532.1,0.879288
532.2,0.880266
532.3,0.881241
532.4,0.882213
532.5,0.883182
532.6,0.884148
532.7,0.885112
532.8,0.886074
532.9,0.887033
533,0.887991
533.1,0.888947
533.2,0.889902
533.3,0.890855
533.4,0.891808
533.5,0.892761
533.6,0.893713
533.7,0.894664
533.8,0.895616
533.9,0.896568
534,0.897521
534.1,0.898475
534.2,0.899429
534.3,0.900385
534.4,0.901343
534.5,0.902302
534.6,0.903264
534.7,0.904227
534.8,0.905194
534.9,0.906163
535,0.907135
535.1,0.90811
535.2,0.909088
535.3,0.910069
535.4,0.911053
535.5,0.912039
535.6,0.913027
535.7,0.914017
535.8,0.915008
535.9,0.916001
536,0.916995
536.1,0.917989
536.2,0.918984
536.3,0.919979
536.4,0.920974
536.5,0.921969
536.6,0.922963
536.7,0.923957
536.8,0.924949
536.9,0.92594
537,0.926929
537.1,0.927917
